datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2014-05-27,RMA,base,3,11680.23,3422.74,2345.25,10015.9,1.0,1.0,235.0,2.64,-0.13,11800.79,3148.18,2593.63,554.55,2312.7,2312.7,393.6,5594.0,270.08,433.8,4623.64,4623.64,628.66,884.05,384.87,13406.05,12023.43,14613.38,396.04,398.27,11815.4,634.01,8872.03,25660.02,11307.35,3927.53,393.95,390.98,521.83,16375.65,245.73,258.45,454.17,222.04,8931.33,230.61,161.37,489.94,373.69,435.56,283.98,335.6,8648.48,376.9,81.23
2014-05-28,RMA,base,3,11480.64,3638.43,2371.25,10476.35,1.0,1.0,257.0,2.36,-0.3,11663.66,2778.91,2164.96,613.95,2263.41,2263.41,389.48,5498.94,255.94,424.89,4571.42,4571.42,619.4,889.23,378.59,13346.3,12066.55,14508.69,390.74,392.76,11833.15,611.1,8785.16,25566.73,11233.89,3929.69,389.87,390.92,523.04,16295.0,244.44,266.97,456.24,218.09,8908.81,232.57,157.64,495.56,373.31,432.76,276.24,334.4,8714.59,375.45,81.3
2014-05-29,RMA,base,3,10904.16,3766.99,2267.25,10286.88,1.0,1.0,296.0,2.17,-0.37,11109.47,2599.44,2067.0,532.44,1999.65,1999.65,385.43,5306.16,270.37,413.21,4078.83,4078.83,602.07,789.69,367.59,12993.48,11983.57,14181.86,385.21,386.49,11792.55,552.53,8157.91,24709.12,10862.23,3718.1,385.8,392.61,524.71,15533.92,244.16,262.69,458.44,210.89,8815.73,225.56,156.46,464.56,370.58,407.26,269.67,333.86,8614.64,371.84,80.75
2014-05-30,RMA,base,3,10614.67,3816.25,2393.25,9513.37,1.0,1.0,315.0,1.94,-0.31,10780.14,2975.68,2423.39,552.29,1895.94,1895.94,381.13,5237.93,301.54,398.95,3912.53,3912.53,579.91,774.72,357.06,12729.42,11756.86,13740.7,377.85,378.53,11676.48,522.73,7970.31,24478.66,10689.39,3250.88,381.6,393.16,525.79,15315.59,241.92,264.8,459.96,208.98,8717.27,226.07,158.84,443.91,369.02,386.71,294.79,334.74,8541.82,371.64,79.95
2014-05-31,RMA,base,3,10880.48,3819.79,2323.25,9951.94,1.0,1.0,281.0,1.75,-0.38,11031.59,2865.83,2307.92,557.91,1852.42,1852.42,375.7,5137.83,311.15,387.49,3953.12,3953.12,557.73,796.0,348.56,12566.35,11574.92,13502.29,369.56,369.77,11557.67,506.42,7997.12,24544.08,10580.07,3097.63,376.28,391.11,527.04,15312.5,239.11,285.4,460.93,207.17,8680.92,228.05,165.53,443.36,370.11,381.19,319.3,335.74,8516.61,373.06,80.15
2014-06-01,RMA,base,3,10366.12,4403.88,2306.25,10004.4,1.0,1.0,283.0,1.77,-0.28,10543.15,2890.22,2391.61,498.61,1762.67,1762.67,369.84,4906.46,294.92,376.88,3817.52,3817.52,537.2,766.36,341.46,12326.77,11402.7,13249.71,362.08,362.01,11437.64,483.01,7784.72,24252.7,10336.5,3105.81,370.5,389.0,529.96,15016.5,237.89,301.65,461.08,204.21,8612.53,224.74,173.65,431.25,369.48,369.69,313.4,335.94,8412.05,371.68,80.07
2014-06-02,RMA,base,3,9950.59,4190.07,2339.25,9049.79,1.0,1.0,296.0,1.9,-0.12,10133.39,3240.96,2647.37,593.59,1788.57,1788.57,363.64,4811.64,293.46,367.41,3937.2,3937.2,518.08,803.7,334.57,12168.24,11217.52,13036.49,354.86,354.85,11297.63,478.19,7914.2,24497.06,10257.82,3008.73,364.38,385.46,532.04,15143.75,236.79,296.74,458.46,205.68,8530.65,228.83,176.88,434.37,367.82,367.12,301.12,334.63,8320.58,370.62,79.96
2014-06-03,RMA,base,3,9808.13,3895.93,2383.25,9123.35,1.0,1.0,317.0,2.2,-0.07,9823.77,2413.24,2008.23,405.01,1865.45,1865.45,357.06,5149.58,305.37,361.17,4230.58,4230.58,502.73,901.74,329.25,12355.85,11233.85,13169.63,347.92,347.93,11231.95,483.89,8152.3,25037.93,10688.08,3054.42,357.88,380.33,533.5,15413.41,235.91,292.57,454.81,208.15,8620.14,237.86,165.11,467.09,367.71,381.24,306.13,331.73,8454.52,369.96,80.91
2014-06-04,RMA,base,3,9054.43,3472.5,2350.25,7760.75,1.0,1.0,312.0,2.69,-0.07,9199.05,2806.12,2319.75,486.37,1830.41,1830.41,351.65,5727.25,318.77,355.51,4103.94,4103.94,492.21,888.87,325.95,12620.07,11443.74,13357.18,342.47,342.42,11297.43,473.69,7892.93,24836.24,11164.82,3237.36,352.54,377.06,534.74,15168.45,237.03,297.86,451.96,208.73,8791.97,237.71,153.49,469.43,366.81,380.79,320.44,328.9,8777.8,367.9,81.01
2014-06-05,RMA,base,3,8218.58,3046.98,2499.25,5985.08,1.0,1.0,296.0,3.3,0.01,8489.22,3359.22,2761.52,597.7,1837.4,1837.4,346.71,6215.65,318.42,351.07,4083.58,4083.58,484.79,899.1,323.62,12788.86,11680.55,13444.94,337.98,338.18,11422.48,475.2,7795.61,24748.03,11458.07,3367.92,347.67,373.08,536.55,15068.37,238.48,307.03,449.51,211.18,9026.57,240.87,155.61,474.37,365.97,382.59,330.21,326.38,9080.63,367.19,80.85
2014-06-06,RMA,base,3,8945.86,2618.68,2454.25,6566.52,1.0,1.0,304.0,3.81,0.11,9247.56,3112.13,2585.85,526.28,1874.99,1874.99,342.03,6587.24,311.11,348.99,4150.74,4150.74,481.23,917.59,322.1,12931.59,11895.04,13457.8,334.49,335.05,11563.71,485.07,7795.87,24769.36,11655.35,3493.93,343.06,368.57,539.34,14987.04,240.02,312.22,445.73,211.98,9307.57,243.09,157.12,484.51,364.65,389.51,327.01,323.3,9329.49,366.03,80.91
2014-06-07,RMA,base,3,8191.63,2226.83,2441.25,5536.95,1.0,1.0,357.0,4.32,0.3,8545.83,3045.53,2546.16,499.37,1807.91,1807.91,338.63,6866.0,316.77,347.61,4044.38,4044.38,481.63,872.03,320.12,13032.19,12041.61,13432.32,332.21,332.96,11694.19,483.15,7547.05,24443.28,11793.21,3626.62,339.72,365.72,541.76,14584.21,242.18,310.88,439.1,209.47,9540.31,237.14,157.21,475.8,363.19,387.32,322.76,320.63,9503.53,363.23,80.92
2014-06-08,RMA,base,3,7672.55,1863.71,2412.25,4372.25,1.0,1.0,380.0,4.74,0.56,8017.12,3404.35,2804.62,599.73,1738.07,1738.07,336.37,7129.53,345.73,344.57,3782.91,3782.91,482.18,817.38,318.09,13060.87,12090.32,13295.49,330.27,331.04,11788.43,472.87,7253.99,24075.91,11908.06,3758.85,337.54,364.25,543.92,14278.3,243.68,306.45,432.35,207.49,9623.22,230.83,157.64,457.48,363.25,377.77,335.03,319.78,9654.73,361.79,80.44
2014-06-09,RMA,base,3,7543.23,1551.5,2411.25,3562.36,1.0,1.0,369.0,4.49,0.94,7900.44,3859.89,3130.14,729.75,1847.86,1847.86,334.02,7454.79,376.87,341.12,3701.25,3701.25,480.5,839.57,316.56,13069.68,12084.3,13227.42,327.95,328.73,11846.08,482.39,7390.61,24280.29,12048.4,3875.29,335.26,362.0,545.95,14587.22,242.53,303.55,426.64,209.55,9644.01,233.28,158.16,458.22,365.96,378.71,367.35,319.43,9826.77,362.09,79.99
2014-06-10,RMA,base,3,7443.54,1319.01,1997.25,3401.17,1.0,1.0,365.0,4.28,0.57,7647.09,3927.27,3232.96,694.31,2093.64,2093.64,331.49,7878.72,390.79,341.58,4111.52,4111.52,482.13,974.23,317.89,13302.41,12170.91,13450.78,326.19,327.28,11923.38,527.12,7970.17,25105.65,12321.46,4016.98,332.71,359.38,551.17,15364.12,239.88,301.92,425.52,215.92,9841.4,246.76,160.84,499.69,367.4,405.85,394.97,319.35,10059.16,361.56,80.3
2014-06-11,RMA,base,3,7409.07,1145.95,2065.25,3572.43,1.0,1.0,426.0,3.91,0.12,7452.16,3220.67,2703.49,517.18,2161.79,2161.79,329.73,8347.24,393.95,346.68,4588.59,4588.59,490.79,1150.76,320.91,13716.66,12443.66,13988.49,325.98,327.17,12088.19,558.64,8255.99,25577.39,12715.16,4345.88,330.75,358.18,552.94,15613.28,239.79,301.7,424.9,220.28,10236.33,261.48,164.24,569.96,369.68,449.62,397.19,319.64,10336.15,362.47,81.41
2014-06-12,RMA,base,3,6815.26,999.92,2239.25,3276.09,1.0,1.0,432.0,3.36,0.16,6873.49,2548.19,2157.96,390.23,2083.97,2083.97,328.96,8702.87,392.98,350.15,4561.53,4561.53,499.14,1173.23,323.61,13992.1,12822.41,14248.52,326.31,327.46,12317.29,552.74,8081.65,25391.4,12984.55,4728.83,329.8,357.73,551.34,15401.65,241.23,303.4,423.36,217.79,10581.7,263.55,163.15,605.27,372.86,471.49,396.43,320.79,10622.85,363.18,81.67
2014-06-13,RMA,base,3,6897.02,870.39,2705.89,2714.44,1.0,1.0,439.0,2.82,0.14,7011.7,2693.68,2231.01,462.67,2075.72,2075.72,328.31,8893.42,398.53,352.48,4372.24,4372.24,501.83,1129.38,328.02,14049.33,13101.93,14235.53,326.31,327.52,12526.1,548.65,7942.45,25037.02,13044.73,4942.98,329.11,356.08,550.14,15302.66,241.37,305.3,421.22,215.85,10758.67,261.19,160.12,605.29,373.92,473.42,411.32,321.77,10830.37,362.84,81.6
2014-06-14,RMA,base,3,8689.59,764.25,2539.89,4332.21,1.0,1.0,405.0,2.47,0.16,8828.57,2993.33,2458.38,534.95,2053.08,2053.08,327.86,9017.01,416.01,355.52,4201.83,4201.83,502.58,1048.02,333.07,13987.43,13211.51,14200.84,327.45,328.96,12667.52,548.65,7824.88,24637.41,13021.19,4995.74,328.6,354.07,549.6,15173.93,240.97,306.2,418.61,214.23,10844.79,255.92,155.89,583.59,374.47,464.53,438.54,321.81,10959.49,362.35,81.46
2014-06-15,RMA,base,3,11793.45,681.99,2569.89,7269.19,1.0,1.0,410.0,2.04,-0.02,11940.4,3090.19,2496.25,593.94,2084.14,2084.14,328.01,9264.41,432.87,359.41,4187.01,4187.01,503.04,1017.97,336.75,13965.21,13256.41,14147.89,329.42,331.2,12785.08,560.26,7924.29,24676.36,13083.42,5043.38,328.67,351.38,547.7,15335.39,239.68,305.3,415.46,213.08,10972.87,252.65,150.51,573.39,373.17,463.59,454.53,321.18,11127.71,361.06,81.28
2014-06-16,RMA,base,3,15427.28,644.1,2728.89,10866.79,1.0,1.0,383.0,1.83,-0.08,15548.69,2820.66,2369.78,450.88,2106.03,2106.03,328.17,9549.43,443.7,364.37,4188.58,4188.58,504.25,957.43,340.29,13968.49,13352.31,14078.14,330.79,332.75,12906.79,572.56,7975.42,24753.29,13152.28,5144.73,328.72,345.98,544.06,15485.13,237.38,304.06,412.16,209.75,11209.9,239.24,149.62,557.4,370.18,462.93,462.38,320.73,11319.72,358.64,81.49
2014-06-17,RMA,base,3,17413.57,616.69,2544.89,13402.14,1.0,1.0,374.0,1.72,-0.09,17514.17,2400.8,1966.8,434.0,2000.62,2000.62,328.41,9726.72,449.75,367.5,3939.17,3939.17,503.92,798.35,340.86,13922.74,13405.55,13967.16,332.07,334.08,13007.33,560.81,7635.67,24387.34,13133.63,5122.14,328.88,344.01,539.91,15057.15,235.16,304.17,409.01,201.21,11388.47,214.56,153.36,500.87,368.01,438.0,464.28,320.23,11473.06,356.24,81.28
2014-06-18,RMA,base,3,19465.93,599.51,2553.89,14903.83,1.0,1.0,368.0,1.81,-0.05,19565.89,3002.23,2430.29,571.94,1806.18,1806.18,329.56,9803.85,450.99,366.93,3455.29,3455.29,502.23,610.04,337.47,13794.4,13343.2,13763.57,333.73,335.75,13049.72,530.69,6996.22,23617.62,13026.22,4927.49,330.0,344.67,534.74,14234.12,232.63,304.6,406.17,193.13,11432.67,191.82,151.68,421.99,368.91,394.37,456.58,317.99,11553.75,356.43,80.41
2014-06-19,RMA,base,3,20610.74,596.97,2354.22,15909.68,1.0,1.0,364.0,1.89,-0.21,20692.14,3351.12,2721.58,629.54,1650.78,1650.78,330.91,9896.1,449.8,363.75,3034.98,3034.98,499.01,478.25,332.12,13594.95,13228.6,13429.31,333.91,335.72,13054.19,505.59,6461.92,23063.67,12874.87,4666.59,331.39,346.34,528.06,13576.6,228.9,304.67,403.4,189.85,11456.8,178.86,148.55,359.12,368.67,357.27,449.38,316.4,11618.82,355.47,79.23
2014-06-20,RMA,base,3,21409.66,575.55,2315.22,16515.75,1.0,1.0,348.0,1.98,-0.09,21509.18,3566.94,2955.42,611.52,1506.62,1506.62,331.71,9991.92,447.45,358.78,2672.72,2672.72,494.36,389.2,325.89,13334.72,13092.53,13008.13,332.74,334.35,13025.92,482.66,5974.77,22600.5,12677.49,4415.38,332.33,347.41,522.87,12989.95,225.02,304.6,400.83,187.03,11503.93,171.24,147.33,314.79,368.96,329.91,443.09,316.11,11663.9,356.77,78.22
2014-06-21,RMA,base,3,20534.85,537.57,2330.22,15595.24,1.0,1.0,453.0,2.25,0.04,20625.83,3550.84,2940.14,610.7,1344.51,1344.51,331.64,10068.94,444.09,352.86,2316.26,2316.26,489.16,331.48,318.71,13015.39,12930.8,12508.5,330.63,331.99,12961.8,455.0,5420.34,21939.16,12420.81,4288.07,332.41,348.12,519.71,12248.8,221.77,304.2,398.99,183.59,11557.63,166.18,145.05,285.74,371.2,308.72,435.92,315.6,11667.67,358.29,77.26
2014-06-22,RMA,base,3,19458.68,535.42,2306.22,14847.32,1.0,1.0,424.0,2.35,0.03,19550.4,3173.39,2688.05,485.34,1147.47,1147.47,330.77,10089.62,439.45,344.62,1914.22,1914.22,481.15,285.64,309.82,12614.04,12734.87,11903.55,327.14,328.05,12865.58,417.87,4755.63,21040.93,12087.61,4212.08,331.66,349.29,515.32,11310.69,219.62,303.65,397.87,179.79,11593.95,162.64,141.76,262.73,373.33,287.11,432.16,316.01,11621.9,359.01,75.8
2014-06-23,RMA,base,3,18038.65,516.92,2311.22,13157.23,1.0,1.0,389.0,2.49,-0.21,18149.09,3473.18,2926.07,547.11,1030.71,1030.71,328.41,10114.91,435.39,334.24,1685.78,1685.78,471.61,268.6,300.5,12158.61,12431.51,11280.68,322.16,322.93,12715.8,396.41,4388.8,20535.98,11716.13,4202.71,329.54,348.34,509.95,10835.59,216.29,302.32,396.75,178.21,11541.82,160.82,140.28,246.41,373.53,269.94,430.62,315.74,11544.29,357.59,74.45
2014-06-24,RMA,base,3,16881.92,497.33,2282.22,11830.1,1.0,1.0,445.0,2.52,-0.37,16942.58,3633.22,3033.36,599.86,958.5,958.5,324.88,10120.47,433.18,324.23,1566.45,1566.45,461.35,266.11,291.7,11676.57,12063.42,10732.23,316.14,316.69,12504.72,380.25,4169.11,20177.2,11309.46,4271.82,326.23,347.31,505.23,10549.06,213.21,301.21,396.01,176.83,11449.39,159.88,140.51,237.09,370.78,259.88,429.24,315.51,11426.65,355.53,73.78
2014-06-25,RMA,base,3,15908.64,458.16,2332.22,11012.58,1.0,1.0,434.0,2.53,-0.37,15967.42,3355.55,2811.35,544.2,888.7,888.7,320.52,10098.42,431.73,315.04,1489.76,1489.76,449.25,269.43,283.15,11193.3,11689.19,10243.31,309.41,309.52,12240.69,360.86,3995.69,19870.05,10904.78,4381.76,321.93,346.77,500.81,10283.96,211.11,301.19,395.68,175.21,11383.82,159.48,138.1,230.37,369.25,251.71,431.03,316.98,11272.36,355.19,72.98
2014-06-26,RMA,base,3,15261.8,491.31,2343.22,11031.23,1.0,1.0,458.0,2.6,-0.15,15338.24,2671.6,2234.67,436.93,849.96,849.96,314.96,10065.82,432.96,306.78,1501.25,1501.25,435.71,277.76,276.49,10814.8,11314.54,9951.81,302.36,302.22,11928.97,346.12,3977.2,19857.85,10598.42,4538.95,316.36,344.59,498.29,10210.07,208.82,301.46,395.29,174.13,11329.17,159.52,135.17,226.34,366.7,244.7,438.63,317.23,11097.16,354.23,72.64
2014-06-27,RMA,base,3,12012.92,455.64,2404.22,8062.6,1.0,1.0,449.0,2.64,-0.05,12121.1,2302.34,1910.08,392.26,872.73,872.73,309.09,10016.98,438.28,299.22,1620.67,1620.67,420.82,301.64,270.81,10619.39,10927.34,9919.26,295.68,295.37,11587.27,340.83,4179.45,20255.76,10445.48,4653.15,310.5,341.14,496.45,10515.26,206.07,301.47,394.16,174.33,11175.85,160.46,136.7,230.78,363.86,243.73,449.62,315.9,10917.88,352.31,72.72
2014-06-28,RMA,base,3,11713.49,408.92,2387.22,7235.32,1.0,1.0,444.0,2.58,-0.05,11846.97,2933.03,2353.04,579.99,903.99,903.99,303.8,9941.47,445.45,292.86,1778.88,1778.88,407.41,332.86,267.19,10568.85,10619.27,10008.19,289.95,289.54,11282.25,336.67,4436.92,20598.79,10412.53,4556.46,305.28,338.08,494.48,10878.42,203.97,300.8,392.74,173.65,10918.23,162.32,138.2,239.44,360.23,245.33,458.64,314.29,10778.99,349.64,73.42
2014-06-29,RMA,base,3,11749.76,417.14,2378.22,6856.82,1.0,1.0,446.0,2.46,0.03,11898.1,3358.57,2808.42,550.15,939.08,939.08,299.54,9868.0,451.87,287.17,1894.85,1894.85,395.11,357.73,265.18,10556.59,10461.85,10049.38,285.62,285.22,11054.26,333.24,4663.59,20834.08,10394.35,4217.75,301.13,335.97,492.91,11153.39,202.27,299.48,390.86,173.22,10690.42,164.16,136.57,248.09,353.05,247.49,466.55,312.07,10679.83,346.31,73.91
2014-06-30,RMA,base,3,11248.03,401.87,2392.22,5962.08,1.0,1.0,415.0,2.46,0.04,11391.3,3785.1,3114.74,670.36,1026.12,1026.12,295.63,9812.17,456.94,283.17,2085.81,2085.81,383.86,402.79,263.93,10597.93,10374.38,10158.55,282.07,281.81,10877.39,337.92,5044.44,21347.62,10418.39,3899.01,297.33,333.98,491.37,11620.4,200.42,298.34,388.02,175.22,10485.03,167.62,135.48,261.21,347.07,252.63,473.37,309.45,10602.0,342.76,74.57
2014-07-01,RMA,base,3,11074.03,389.4,2740.22,4952.33,1.0,1.0,376.0,2.42,-0.02,11189.51,4251.33,3542.19,709.14,1220.68,1220.68,290.44,9790.67,458.87,281.96,2556.67,2556.67,374.52,500.77,263.97,10785.62,10390.56,10482.02,278.8,278.98,10755.61,361.46,5737.77,22456.03,10562.88,3815.67,292.04,328.61,490.91,12469.2,198.25,297.62,384.51,180.06,10377.75,175.24,134.89,290.63,341.9,268.55,480.27,305.46,10559.92,338.1,75.81
2014-07-02,RMA,base,3,10696.21,382.44,2762.22,5429.54,1.0,1.0,404.0,2.5,-0.07,10729.23,3140.43,2690.65,449.78,1309.31,1309.31,286.03,9776.99,459.79,283.45,2860.32,2860.32,371.09,560.19,265.1,11083.75,10546.82,10877.98,276.62,276.97,10735.63,376.88,5989.81,22777.9,10782.49,3869.66,287.44,322.43,490.44,12708.41,198.08,298.51,381.24,180.76,10385.61,179.76,134.03,319.51,336.67,286.55,486.78,300.3,10579.87,332.18,77.62
2014-07-03,RMA,base,3,9837.31,409.01,3281.22,4033.34,1.0,1.0,354.0,2.65,-0.07,9964.12,3336.0,2788.85,547.15,1314.07,1314.07,283.0,9790.66,465.19,283.69,2811.48,2811.48,370.68,563.52,265.91,11286.58,10714.75,11061.75,274.71,275.09,10783.75,378.12,5933.68,22512.31,10935.2,4064.05,284.36,317.02,490.0,12613.87,198.84,299.22,377.89,179.22,10371.09,179.93,134.37,326.44,332.25,291.26,491.38,296.52,10624.33,326.53,77.45
2014-07-04,RMA,base,3,9248.38,384.16,3308.22,3202.41,1.0,1.0,315.0,2.89,0.08,9396.94,3572.43,2980.62,591.81,1450.41,1450.41,279.75,9838.69,469.34,284.52,2982.59,2982.59,370.67,617.21,267.89,11475.78,10851.78,11217.03,273.42,274.2,10847.49,399.18,6265.42,22927.79,11082.44,4325.1,281.12,310.99,488.8,13038.48,198.27,297.69,374.08,182.19,10355.4,185.13,139.0,344.41,325.85,301.76,494.83,292.43,10672.04,320.43,77.68
2014-07-05,RMA,base,3,9340.15,417.86,4137.22,2387.57,1.0,1.0,306.0,3.17,-0.05,9464.76,3669.61,3059.96,609.65,1655.81,1655.81,277.09,9892.3,471.4,288.16,3299.92,3299.92,374.23,696.5,272.04,11760.18,10987.93,11501.58,273.26,274.49,10922.99,435.9,6772.81,23716.03,11313.47,4460.49,278.41,305.35,487.47,13692.5,197.55,295.39,370.07,186.22,10352.27,192.52,143.24,375.21,318.78,322.96,498.61,287.68,10729.43,314.45,78.64
2014-07-06,RMA,base,3,8900.2,400.49,3540.22,2293.81,1.0,1.0,287.0,3.46,-0.23,9003.47,3897.83,3257.44,640.39,1880.49,1880.49,276.13,9968.34,471.72,294.21,3614.85,3614.85,382.23,783.97,278.22,12141.74,11157.16,11945.64,274.44,276.03,11022.85,481.07,7269.05,24545.26,11637.55,4661.3,277.41,302.31,486.92,14386.09,197.22,293.43,366.16,190.17,10352.02,200.09,140.69,409.35,313.33,348.6,501.67,284.08,10811.97,309.7,79.61
2014-07-07,RMA,base,3,8425.9,401.2,3379.22,1935.69,1.0,1.0,253.0,3.66,-0.09,8507.9,3937.25,3270.99,666.26,2076.59,2076.59,276.39,10043.19,470.37,302.22,3920.0,3920.0,393.62,859.76,285.97,12524.03,11394.07,12397.33,276.58,278.53,11149.37,523.47,7659.58,25159.9,11972.63,4885.5,277.6,299.88,487.5,14939.39,197.45,291.9,362.83,194.2,10403.73,206.31,137.84,443.97,309.76,377.76,501.39,281.24,10918.15,306.14,80.37
2014-07-08,RMA,base,3,8059.84,426.55,3603.22,1714.88,1.0,1.0,348.0,3.88,-0.12,8168.33,3500.77,3040.17,460.6,2070.1,2070.1,277.65,10061.96,471.91,309.32,3890.57,3890.57,406.78,807.19,291.78,12705.85,11649.65,12714.71,279.59,281.89,11293.54,530.77,7482.23,24737.65,12138.47,5089.86,278.74,299.12,488.65,14622.3,198.83,291.02,360.53,193.72,10497.33,201.39,139.05,440.38,307.81,388.77,496.12,278.45,11004.25,303.72,80.77
2014-07-09,RMA,base,3,8346.29,416.21,3518.22,2067.0,1.0,1.0,382.0,3.99,-0.13,8421.94,3546.14,2969.08,577.05,2161.09,2161.09,279.68,10157.75,472.33,316.51,4045.15,4045.15,424.24,838.51,297.99,12932.72,11872.86,12980.83,285.05,287.81,11470.8,565.21,7625.73,24844.63,12366.71,5369.67,280.54,297.75,489.45,14817.43,199.78,289.29,357.73,197.37,10607.66,204.67,139.75,447.28,306.3,399.86,487.51,275.64,11126.43,302.34,80.57
2014-07-10,RMA,base,3,9630.74,418.5,3577.22,3766.73,1.0,1.0,365.0,3.94,0.12,9724.78,3034.2,2562.63,471.57,2274.94,2274.94,283.07,10305.36,469.69,327.09,4289.91,4289.91,447.91,905.42,308.18,13243.25,12172.33,13361.37,291.78,294.88,11681.7,603.77,7871.91,25182.0,12647.15,5664.66,283.6,296.63,490.06,15143.18,200.66,287.68,354.9,199.39,10811.87,209.47,139.59,477.64,304.26,424.97,474.9,272.8,11292.93,300.38,81.16
2014-07-11,RMA,base,3,11289.55,406.88,3496.22,5722.36,1.0,1.0,345.0,3.69,0.12,11376.23,2755.98,2360.88,395.1,2328.7,2328.7,287.84,10475.59,465.14,339.99,4481.65,4481.65,477.4,950.27,319.25,13621.45,12538.36,13807.98,300.09,303.48,11939.66,632.67,8026.58,25405.24,12982.11,5904.39,288.06,297.2,490.14,15369.74,201.73,286.65,352.3,198.49,11058.8,211.0,140.98,504.55,303.73,446.58,458.32,270.9,11493.75,299.45,81.54
2014-07-12,RMA,base,3,12737.15,404.55,2665.22,8114.23,1.0,1.0,351.0,3.17,-0.04,12828.41,2649.59,2248.23,401.36,2279.19,2279.19,293.41,10640.91,458.09,350.95,4443.6,4443.6,500.72,907.43,324.94,13944.29,12906.65,14189.76,307.38,310.7,12217.72,630.51,7881.38,25115.45,13262.1,6121.8,293.4,299.15,489.55,15195.05,202.76,286.41,350.25,193.86,11285.16,204.16,141.08,507.71,303.6,451.26,439.17,269.91,11699.66,299.1,81.82
2014-07-13,RMA,base,3,13832.24,418.78,2532.86,8958.29,1.0,1.0,413.0,2.71,0.09,13885.22,3050.89,2573.37,477.52,2034.17,2034.17,298.33,10732.92,447.5,356.53,4069.28,4069.28,509.35,764.05,325.99,14033.46,13173.28,14186.17,311.27,314.28,12462.95,585.42,7306.67,24135.83,13328.83,6162.67,298.3,303.0,487.84,14404.11,203.66,288.01,348.56,185.56,11439.04,189.75,138.76,465.56,306.33,425.25,423.51,270.21,11849.2,300.57,81.43
2014-07-14,RMA,base,3,14763.21,430.92,2733.86,9172.48,1.0,1.0,380.0,2.22,-0.06,14814.21,3638.08,3049.36,588.72,1828.76,1828.76,302.54,10822.28,435.16,356.43,3577.9,3577.9,509.6,622.37,325.01,13888.67,13277.56,13847.26,313.65,316.42,12651.54,544.83,6785.37,23259.58,13233.52,6022.96,302.62,307.67,484.87,13751.06,203.74,290.21,346.8,180.68,11528.57,178.62,137.94,408.15,310.19,384.69,415.86,271.57,11964.15,304.0,80.26
2014-07-15,RMA,base,3,14932.0,427.46,2151.86,9522.38,1.0,1.0,342.0,1.92,-0.34,14958.82,4036.04,3399.62,636.42,1845.43,1845.43,306.87,10966.28,428.4,354.99,3474.28,3474.28,511.55,588.12,323.66,13685.69,13267.08,13487.45,316.94,319.75,12789.56,550.9,6824.57,23290.92,13104.01,5850.91,307.01,310.56,481.98,13811.51,202.35,290.99,345.31,182.49,11642.19,176.86,137.55,377.74,310.02,367.21,415.87,272.72,12072.76,306.71,79.46
2014-07-16,RMA,base,3,14716.87,466.74,2582.86,9823.82,1.0,1.0,324.0,1.66,-0.29,14753.89,3088.59,2549.44,539.15,1942.62,1942.62,311.02,11152.54,426.43,356.56,3666.7,3666.7,517.84,646.27,323.12,13615.41,13250.28,13356.52,320.74,323.76,12895.87,574.64,7152.39,23913.76,13082.76,5814.93,311.14,311.08,479.79,14237.8,200.84,290.86,345.02,186.58,11843.44,179.58,137.63,380.26,310.49,370.63,417.64,271.85,12183.14,307.6,79.84
2014-07-17,RMA,base,3,14042.6,490.74,2933.86,9494.53,1.0,1.0,310.0,1.45,-0.18,14091.32,2347.24,1954.09,393.15,2036.9,2036.9,314.09,11353.4,424.02,358.63,3886.08,3886.08,523.77,738.31,321.19,13758.02,13294.45,13542.8,322.16,324.85,12983.63,587.28,7471.74,24580.31,13226.19,6035.39,314.22,313.13,477.42,14697.42,199.7,290.58,345.4,189.22,12075.41,183.98,141.05,404.99,312.57,382.39,420.43,271.17,12307.06,308.34,80.39
2014-07-18,RMA,base,3,13299.94,519.09,2099.86,9480.77,1.0,1.0,299.0,1.51,-0.08,13385.47,2507.62,2128.42,379.2,1852.33,1852.33,315.23,11388.77,421.84,357.77,3571.23,3571.23,524.31,666.27,320.87,13766.68,13360.64,13510.66,321.93,324.3,13050.42,545.7,6940.17,23709.06,13203.05,6084.12,315.43,317.29,476.2,13876.8,201.02,291.82,347.49,183.29,12217.06,179.3,142.51,400.05,313.97,375.18,423.1,272.17,12358.27,309.99,80.53
2014-07-19,RMA,base,3,12133.23,542.28,2935.86,7447.43,1.0,1.0,282.0,1.62,-0.02,12213.04,2576.52,2161.59,414.93,1581.14,1581.14,316.07,11375.85,421.56,351.23,3008.87,3008.87,518.38,547.05,314.15,13460.09,13311.18,12997.24,321.68,323.87,13082.19,488.99,6165.88,22435.42,12938.76,6049.03,316.41,320.68,474.78,12784.98,202.91,294.04,350.18,177.96,12247.56,172.94,142.77,357.61,317.41,342.38,428.03,274.25,12341.83,312.93,78.89
